cvd;dow;temp.l1;temp.l2;temp.l3;temp.l4;dptp.l1;dptp.l2;dptp.l3;dptp.l4;o3.l1;o3.l2;o3.l3;o3.l4
52;Tuesday;7.453955535;6.937767589;6.790822974;6.902156073;7.653127724;7.146752698;6.975759474;7.009457185;4.583456878;4.38010842;3.994764967;3.84243178
56;Wednesday;7.401233789;6.955892112;6.81446498;6.924247175;7.555790194;7.164373261;7.008711708;7.007979815;4.409325632;4.396415195;4.04428568;3.795755467
54;Thursday;7.351951291;6.968654359;6.836843411;6.960660765;7.514378918;7.173099217;7.0364007;7.100776769;4.353690451;4.397606033;4.086824351;3.914885953
37;Friday;7.361662015;6.976576845;6.854784018;7.036445799;7.516327597;7.177470856;7.056256244;7.222221737;4.490567434;4.392874141;4.122070835;4.028502759
59;Saturday;7.325941286;6.984121581;6.871967907;7.058573789;7.566282806;7.181025967;7.070491614;7.308850772;4.355521664;4.396258331;4.158517499;4.024331306
59;Sunday;7.285240148;6.988094134;6.888408823;7.078861457;7.539180589;7.187319164;7.086024952;7.299653822;4.266016234;4.388184399;4.192380389;4.071031881
46;Monday;7.236295091;6.988304498;6.902584631;7.117132304;7.506201595;7.190762112;7.101081644;7.315098018;4.226121042;4.372547336;4.21443354;4.236246659
44;Tuesday;7.216916447;6.98441355;6.912823033;7.174707034;7.465913109;7.191074179;7.113936053;7.351868449;4.236534973;4.353372555;4.236601019;4.230536283
36;Wednesday;7.210189154;6.978808894;6.919993673;7.21698796;7.442078933;7.187939542;7.12390358;7.39492047;4.284678874;4.334255296;4.26211518;4.179529768
56;Thursday;7.200379599;6.972505287;6.927508307;7.21073864;7.465415492;7.182772678;7.130584644;7.44050318;4.31695912;4.31756397;4.297393951;4.042937575
50;Friday;7.180305543;6.965355353;6.932431065;7.244175759;7.52672977;7.179175098;7.133080494;7.497036516;4.205628609;4.301844128;4.333347983;4.035163843
47;Saturday;7.202703693;6.956784375;6.93443883;7.280308285;7.593295202;7.179886745;7.136965717;7.477975685;4.208733636;4.277011555;4.360981155;4.147641416
63;Sunday;7.227380815;6.949902398;6.937645965;7.259306005;7.639540261;7.185096349;7.14252375;7.458591827;4.19896564;4.251701947;4.387371981;4.157170177
59;Monday;7.202163371;6.944763883;6.942283365;7.236769062;7.577115042;7.193146569;7.150158243;7.436828549;4.121111689;4.225016932;4.414716802;4.135610009
42;Tuesday;7.149220009;6.9376832;6.948793334;7.20861998;7.549944277;7.196105046;7.160047844;7.412557556;3.90351209;4.192156139;4.440191679;4.150327628
49;Wednesday;7.104033604;6.92663849;6.957221111;7.178472123;7.466806176;7.196530405;7.171187925;7.400188959;3.761895871;4.143558155;4.457329788;4.245072487
51;Thursday;7.062420193;6.912196639;6.967292127;7.150217135;7.435093296;7.190436614;7.183428966;7.387160908;3.774611673;4.08553425;4.463026436;4.370545632
51;Friday;7.068743752;6.894617949;6.979024478;7.120044222;7.48207563;7.181521609;7.200189946;7.324613863;3.870023862;4.029804219;4.46125735;4.435191906
52;Saturday;7.041622478;6.877324789;6.992246079;7.091845667;7.387871334;7.175356676;7.217041108;7.324190674;3.793722531;3.982570073;4.452336597;4.496630026
54;Sunday;6.953799262;6.858061274;6.998306611;7.181735982;7.257295282;7.161898215;7.229728901;7.380279715;3.649411213;3.932177372;4.417395538;4.815008754
56;Monday;6.861723994;6.832887388;6.997763562;7.258696606;7.154927653;7.139050454;7.233881641;7.488799418;3.453325126;3.874929575;4.365070814;5.002604529
53;Tuesday;6.758419636;6.802056298;6.987377958;7.373521965;7.111727877;7.109497886;7.22908704;7.594326784;3.207597484;3.808188906;4.294469783;5.190481624
45;Wednesday;6.685667681;6.765390874;6.967438285;7.476895284;7.112909401;7.078037417;7.216896246;7.672495677;2.998582793;3.729391332;4.212493301;5.270074776
48;Thursday;6.630231795;6.7255385;6.944240671;7.48773427;7.100271915;7.048140174;7.201789036;7.686719725;2.876501048;3.641817255;4.127725275;5.221146879
56;Friday;6.57978351;6.683961107;6.918438999;7.486778846;7.037158538;7.018905596;7.184532097;7.690191995;2.862821432;3.551909356;4.04516292;5.099145976
53;Saturday;6.548845875;6.641118051;6.892872921;7.44507107;6.997678152;6.986746371;7.168220674;7.64981904;2.804568131;3.467345862;3.965059106;4.975558053
55;Sunday;6.569429457;6.598458389;6.86605162;7.423441179;6.98210132;6.953461311;7.149386174;7.655765542;2.807069458;3.384800376;3.882827971;4.918021248
61;Monday;6.515266078;6.559716123;6.837929856;7.403414044;6.867135282;6.920857143;7.130162043;7.631521158;2.72632865;3.308237199;3.815829376;4.625404012
60;Tuesday;6.480815941;6.519524974;6.808410364;7.385080085;6.784497466;6.881868781;7.10957744;7.618392371;2.6796343;3.231066756;3.753625289;4.48265119
52;Wednesday;6.431263341;6.479373844;6.778461098;7.352542653;6.713642332;6.839032057;7.087681707;7.600570081;2.68607566;3.155156626;3.710159664;4.151405326
58;Thursday;6.378847715;6.438186207;6.748873225;7.308695512;6.642220821;6.793333776;7.065175907;7.570383475;2.678591438;3.083819368;3.665770747;4.097462006
54;Friday;6.39433083;6.395738823;6.720781737;7.248680457;6.653318434;6.744837439;7.04203996;7.538293312;2.807213802;3.015791747;3.628587083;3.934889764
53;Saturday;6.439369105;6.356907644;6.691168982;7.231254537;6.651234933;6.69959975;7.015531393;7.543619285;3.098338963;2.960670994;3.585168132;3.964130955
59;Sunday;6.496865304;6.323882089;6.656001161;7.271647408;6.718866032;6.656815353;6.983523045;7.578761349;3.27430378;2.930289976;3.524761349;4.151075474
62;Monday;6.517511524;6.297654817;6.616171754;7.302210019;6.77772316;6.621657851;6.946373476;7.610543291;3.257322364;2.916540611;3.451377631;4.291426686
50;Tuesday;6.54838275;6.275573053;6.574959932;7.29008884;6.816686375;6.593452865;6.908471104;7.585585963;3.27228405;2.905777625;3.368920653;4.380535197
50;Wednesday;6.55151234;6.258298685;6.533582985;7.263947407;6.796521976;6.570596376;6.87161533;7.540033163;3.206455118;2.900065487;3.301418338;4.141001337
51;Thursday;6.547374952;6.243713286;6.493038793;7.226703382;6.790897218;6.548618872;6.838372512;7.46194099;3.239343869;2.893001413;3.239485695;4.036270175
48;Friday;6.554999322;6.231085192;6.457559863;7.133555415;6.780398019;6.528347873;6.809103697;7.381113068;3.220111708;2.891340221;3.185065364;3.908436706
48;Saturday;6.55492195;6.220947013;6.427400058;7.040300149;6.719995124;6.509199271;6.783660315;7.304717645;3.115329993;2.890658474;3.146179117;3.675927984
51;Sunday;6.488258598;6.212445461;6.401630924;6.963060026;6.686641635;6.487459888;6.759389397;7.265405865;2.976523253;2.884398619;3.108969295;3.636645307
61;Monday;6.445217475;6.200672046;6.376126964;6.94315556;6.692893148;6.465181263;6.731643375;7.288917316;2.93136861;2.870397454;3.065066196;3.707659001
45;Tuesday;6.483539825;6.187424345;6.34918108;6.945026795;6.760948914;6.44544955;6.697337904;7.354015781;2.851357101;2.855898408;3.013103928;3.792104419
56;Wednesday;6.497085875;6.178613946;6.320874182;6.946326271;6.831228716;6.432843573;6.660127279;7.370216579;2.715523661;2.838637796;2.960779741;3.767388906
59;Thursday;6.498698259;6.172315211;6.295783641;6.887016083;6.87638382;6.427398562;6.623473216;7.343039497;2.62588206;2.814359839;2.922934006;3.536448706
49;Friday;6.470631652;6.167525388;6.270965929;6.87045099;6.888434396;6.427005087;6.591726597;7.26085576;2.464103308;2.786292342;2.880387227;3.568934707
57;Saturday;6.426156899;6.16208516;6.24600519;6.859951591;6.821441524;6.429050161;6.559947505;7.250485186;2.379267816;2.749562649;2.835415715;3.564311984
49;Sunday;6.355353434;6.154868063;6.22006519;6.859977226;6.764104837;6.427846354;6.527623654;7.246795012;2.240308015;2.709925064;2.791157479;3.511979093
74;Monday;6.27874881;6.144042417;6.195082006;6.831336136;6.740880712;6.424213046;6.493919385;7.252360718;2.083932165;2.663463401;2.751471384;3.403811929
59;Tuesday;6.248821351;6.129217074;6.17197574;6.787836353;6.702053992;6.420689774;6.459839144;7.24292001;1.970995436;2.608800596;2.719781854;3.245307929
61;Wednesday;6.236269527;6.113733495;6.150676098;6.744372355;6.654552798;6.41608992;6.429042563;7.183021019;1.938031639;2.548855249;2.695903846;3.087546878
64;Thursday;6.199007521;6.09877226;6.130635855;6.70898895;6.573953981;6.409574025;6.40505558;7.075103574;1.951837557;2.48932976;2.669688135;3.069550403
60;Friday;6.142543654;6.082410339;6.115323143;6.626377213;6.474306393;6.398458774;6.389306011;6.947862529;1.927537998;2.433456993;2.649681736;2.935402175
56;Saturday;6.153693807;6.063060694;6.105538528;6.533002469;6.46228529;6.38110903;6.381265334;6.82703996;2.017616643;2.37811774;2.635904368;2.804649359
44;Sunday;6.242434225;6.045427194;6.098137166;6.484144759;6.456375301;6.36373925;6.373383992;6.809958969;2.165092854;2.331255808;2.624042318;2.738202874
60;Monday;6.276843472;6.034926577;6.091356282;6.463305052;6.506302318;6.346715637;6.368221062;6.758097444;2.327036488;2.296911298;2.603559514;2.823631573
60;Tuesday;6.253302385;6.027452484;6.085891869;6.436681297;6.485440036;6.333977868;6.361704805;6.76444428;2.267382188;2.276107711;2.579123447;2.85124105
61;Wednesday;6.183402318;6.018722298;6.081982825;6.407861742;6.337114163;6.320344967;6.357436872;6.72226511;2.196603062;2.252608335;2.562052664;2.726526025
59;Thursday;6.122532991;6.005296944;6.083200464;6.328748354;6.282936594;6.296488283;6.361447961;6.594636289;2.199572629;2.225148061;2.559592457;2.503188267
66;Friday;6.003332853;5.98774331;6.087265759;6.27955071;6.12426371;6.269228451;6.363445817;6.605864427;2.182959665;2.198649025;2.56022268;2.441421531
38;Saturday;5.859862865;5.961985659;6.089234374;6.294619303;5.959512471;6.231392291;6.359532056;6.664744756;2.172475786;2.171669837;2.558494014;2.455352011
56;Sunday;5.798026571;5.9266421;6.087634635;6.322871623;5.814461316;6.18309839;6.350141671;6.708281263;2.205563886;2.144902153;2.549257047;2.53867695
54;Monday;5.800942665;5.888007887;6.080430761;6.37321754;5.762208156;6.126212902;6.338455836;6.699816915;2.18664008;2.121958745;2.526818354;2.698480536
70;Tuesday;5.696911923;5.851031876;6.068923912;6.403236406;5.690036494;6.067617653;6.327423259;6.646718311;2.079381956;2.099676609;2.491444281;2.851446418
64;Wednesday;5.556817965;5.80824189;6.053626338;6.423243763;5.538659006;6.005925669;6.316120723;6.60479392;2.05380881;2.072271931;2.447393225;2.940038123
58;Thursday;5.442825709;5.757414231;6.034005604;6.444358097;5.399812464;5.935680179;6.300396979;6.615414765;1.992768545;2.045962662;2.401607202;2.929332705
52;Friday;5.427453896;5.700815051;6.010690889;6.450556725;5.306550683;5.85819055;6.281155164;6.606650532;1.955614257;2.018365423;2.35042661;2.967910913
41;Saturday;5.332874794;5.645722173;5.987296656;6.404617198;5.232553707;5.777035953;6.259715093;6.574836299;1.886681942;1.991385551;2.297875504;2.949367604
47;Sunday;5.220524153;5.586587143;5.958207636;6.43444165;5.110887459;5.693987387;6.2281151;6.649057646;1.892828553;1.962967604;2.237403259;3.019508658
59;Monday;5.143762061;5.522510217;5.924107816;6.449766136;5.037702442;5.606169094;6.187391107;6.703164118;1.871741945;1.938855211;2.170677307;3.065049361
51;Tuesday;5.12608338;5.45644797;5.883209886;6.485317913;4.995087902;5.517617942;6.137323404;6.75510868;1.889543978;1.917214897;2.101355855;3.0607192
59;Wednesday;5.155785685;5.393023189;5.834649423;6.530481235;4.99432726;5.431018019;6.076973666;6.816948044;1.855217272;1.900908158;2.028527044;3.070625779
62;Thursday;5.240472989;5.335808925;5.783267928;6.50984615;4.979241488;5.349674192;6.01203719;6.799818344;1.989229571;1.88599126;1.962909544;2.935186913
56;Friday;5.316583458;5.28863749;5.731963339;6.454260509;5.114773601;5.272673919;5.941796539;6.794159998;2.162186975;1.883719388;1.919370144;2.604190667
59;Saturday;5.280571165;5.250585475;5.682807454;6.37703477;5.141837556;5.210768644;5.872179976;6.71240337;2.083857226;1.895561447;1.893612736;2.349065624
57;Sunday;5.288899474;5.213358037;5.63400322;6.328531437;5.180894979;5.155783458;5.803975941;6.627687812;2.089954496;1.90264488;1.873569043;2.268311584
57;Monday;5.267778875;5.180046429;5.586927658;6.263000929;5.191346404;5.108333808;5.736905475;6.552295885;2.132655082;1.910760577;1.862187959;2.1480671
53;Tuesday;5.21927096;5.148398243;5.540179212;6.219155237;5.141335446;5.066217187;5.667391079;6.530617875;2.131964102;1.922193956;1.854206289;2.104333145
56;Wednesday;5.111931816;5.11640589;5.493552218;6.178684067;5.102695317;5.025071544;5.596773643;6.491912046;2.021566366;1.933405708;1.857448069;1.956014461
43;Thursday;5.057719775;5.079848867;5.448121286;6.121862053;5.075535421;4.985739141;5.524994235;6.454582504;1.91885065;1.93609447;1.868882135;1.850062244
43;Friday;4.978619032;5.042581931;5.403609066;6.067448175;5.027131768;4.949137678;5.44845591;6.467540272;1.846908219;1.93078013;1.882022678;1.829916473
66;Saturday;4.902450158;5.002922521;5.355086186;6.07960891;5.001423749;4.913872717;5.368961957;6.455562165;1.77254581;1.919864073;1.893372513;1.853449128
65;Sunday;4.858749117;4.961308066;5.303827359;6.071416726;4.960054443;4.881598434;5.289657686;6.401068988;1.742406013;1.903257097;1.909018407;1.789295816
65;Monday;4.837763309;4.920089284;5.256014741;5.977276042;5.032423414;4.850978599;5.215994982;6.273783621;1.642865671;1.884115849;1.926164927;1.762031352
61;Tuesday;4.819263994;4.880730368;5.210664371;5.89859852;5.016242923;4.829761995;5.149796899;6.127484714;1.607628937;1.857601421;1.93983297;1.799860569
58;Wednesday;4.758482999;4.843244021;5.167589549;5.824646905;4.958293848;4.811025546;5.090913013;5.990003831;1.518954395;1.828607049;1.952273583;1.802306249
63;Thursday;4.747556434;4.804496534;5.125024195;5.775831766;4.973498069;4.79139487;5.038104555;5.872602335;1.466212624;1.79360388;1.956953704;1.89058716
62;Friday;4.812563671;4.768077666;5.081905004;5.742107086;5.027583737;4.775937378;4.98621728;5.828935756;1.535067221;1.755591433;1.958020632;1.916329128
53;Saturday;4.855095734;4.739416856;5.036407779;5.736613441;5.128221826;4.767249457;4.936280193;5.77534457;1.550746713;1.723621655;1.950490395;2.009934453
56;Sunday;4.939713845;4.716840937;4.98806203;5.741476807;5.292109998;4.768303834;4.891520282;5.684107193;1.529411745;1.694238287;1.931596825;2.14120647
65;Monday;5.063194107;4.703249589;4.940461689;5.701460004;5.429487478;4.783108566;4.851900416;5.603384635;1.535302082;1.665258761;1.902852961;2.248759852
46;Tuesday;5.192785649;4.701098972;4.895632792;5.641119747;5.504340706;4.809156949;4.81780525;5.527894611;1.77106987;1.638983856;1.869083734;2.28796357
51;Wednesday;5.242395843;4.710418837;4.852605994;5.602944715;5.483349588;4.841471845;4.787420641;5.485205552;1.817240695;1.631903045;1.833948744;2.283030858
55;Thursday;5.169347279;4.725144479;4.810395596;5.584695261;5.321275771;4.872907167;4.759297742;5.465471171;1.876988711;1.630123642;1.795088893;2.318248541
53;Friday;5.093843194;4.736219117;4.774223457;5.4959868;5.215641051;4.893156774;4.739665031;5.357258906;1.802597269;1.634446806;1.761346309;2.235313231
49;Saturday;5.068122432;4.74310005;4.750763975;5.31556841;5.14618634;4.90609517;4.729304572;5.235026642;1.691911021;1.634755807;1.73837886;2.0776187
66;Sunday;5.073802835;4.748880444;4.737473818;5.172631263;5.176055075;4.913911476;4.733189388;5.043906271;1.802982501;1.62796275;1.729023131;1.88118865
39;Monday;4.971276771;4.755406943;4.731051718;5.078318959;5.024097114;4.923216066;4.747346741;4.910930099;1.939342618;1.629765485;1.71820208;1.896153053
69;Tuesday;4.868667304;4.754680849;4.728249129;5.028554718;4.932247952;4.920722613;4.762308366;4.907334676;2.076483382;1.641841903;1.705033155;1.929184329
73;Wednesday;4.781003065;4.746695723;4.729371766;4.970891017;4.838502845;4.910833736;4.784144399;4.814496219;1.978676041;1.663962624;1.695171327;1.891168693
59;Thursday;4.763044362;4.732629012;4.72953254;4.976771925;4.808788063;4.89346676;4.804543391;4.832495407;1.894643726;1.678974569;1.687426311;1.871540113
61;Friday;4.783852576;4.717726762;4.725865702;5.01907634;4.783600922;4.873497967;4.821628512;4.872144324;1.779266929;1.687933461;1.681983068;1.845593698
61;Saturday;4.792355346;4.704836801;4.723631739;4.988577877;4.758810768;4.8514789;4.835472352;4.908004231;1.734682261;1.688567;1.682017872;1.772104756
48;Sunday;4.826526331;4.692837711;4.72780091;4.891709538;4.743120115;4.827504717;4.852051021;4.859692088;1.790521579;1.685958337;1.68383714;1.747047295
51;Monday;4.899317146;4.68340927;4.730680058;4.903419212;4.914406983;4.802182226;4.869616182;4.835099802;1.816513745;1.687435238;1.680533369;1.817297125
51;Tuesday;4.922465403;4.679387824;4.728855165;4.96406849;4.914578438;4.788991645;4.881806342;4.901538025;1.790382291;1.690884784;1.677517619;1.813891078
53;Wednesday;4.854927246;4.677303847;4.723220581;5.013341475;4.867779967;4.775685916;4.888384108;4.97339646;1.724075588;1.692595752;1.671833903;1.851026801
65;Thursday;4.788663626;4.670665468;4.720365619;4.970315663;4.799638104;4.759145191;4.891362168;5.014577621;1.672108543;1.689852469;1.664540415;1.870596569
54;Friday;4.653162756;4.659697665;4.713947521;5.011843583;4.616269364;4.738099906;4.891049469;5.047562464;1.794292574;1.683947136;1.652537152;1.929297805
63;Saturday;4.512980349;4.639813672;4.70126601;5.084368528;4.455494495;4.704730317;4.882410439;5.142283644;1.740963956;1.687490553;1.641030571;1.917427987
66;Sunday;4.506009807;4.611191489;4.683374992;5.134140309;4.440413894;4.661334497;4.867112507;5.203515052;1.697235031;1.687741422;1.628112531;1.933874642
66;Monday;4.511354336;4.583729701;4.663801586;5.131287434;4.450613917;4.61886506;4.846265994;5.244088031;1.65782467;1.685473978;1.616433833;1.911601491
54;Tuesday;4.487253728;4.558272371;4.646149121;5.079715062;4.519919817;4.57931109;4.822527534;5.247722983;1.585489455;1.681096701;1.602013188;1.942549875
53;Wednesday;4.469223744;4.532455388;4.635224643;4.963736269;4.565785045;4.546983892;4.794813215;5.268653166;1.569618184;1.672141379;1.597509771;1.797287859
58;Thursday;4.453121139;4.506375493;4.631571725;4.842533412;4.601330292;4.519934953;4.774911132;5.131473268;1.681000165;1.662147453;1.607688195;1.588581114
55;Friday;4.44252604;4.480003629;4.627570462;4.827822212;4.66288744;4.497069327;4.756166136;5.091265059;1.635367067;1.659911971;1.61544505;1.62110888
